,r_sum,i_sum,r_mean,i_mean,r_std,i_std,r_var,i_var,r_skew,i_skew,r_kurtosis,i_kurtosis,label
36,14.10826640625,1.321859288694327e-15,0.0004653889627659574,4.36041328944195e-20,0.011887591457522615,0.0011609736771307714,0.00014131483066096465,1.3478598789905447e-06,6.950184318781101,0.07304315486184475,83.22578658507636,96.75138085205592,1
37,14.040664843749996,1.0512424264419451e-15,0.0004651383039736963,3.482549613867174e-20,0.011897668678274798,0.0011393213081803862,0.00014155451997800117,1.2980530432738664e-06,6.939968050136794,0.6752742495453603,83.06731946945015,59.48082671307056,1
38,14.0647078125,1.3270634591222574e-15,0.0004659347980023852,4.396287878891729e-20,0.011899180607603645,0.001134386824858402,0.00014159049913237067,1.2868334684123271e-06,6.939323174354819,0.6933343155107782,83.05183963358503,60.06141414378985,1
39,14.041682812499998,1.0304257447302234e-15,0.00046517202718147476,3.4135882353747547e-20,0.01189839151391526,0.0011395676668404739,0.00014157172061841068,1.298614467308241e-06,6.940004133337934,0.6757993478739667,83.06701564764118,59.397966885435615,1
40,14.089571093750001,1.0390993621101074e-15,0.00046675846729444116,3.442322143079929e-20,0.011906849228945509,0.0011325456682939924,0.00014177305856084024,1.282659690771486e-06,6.93899957466729,0.5481356583151245,82.97859741206047,63.71440025652659,1
41,14.0695734375,1.3010426069826053e-15,0.0004660959861359571,4.3100861557762055e-20,0.011900998063056362,0.0011315848646823439,0.00014163375489687128,1.2804843059781587e-06,6.9395556737479485,0.8623499368678725,83.036743575173,58.51855216577828,1
42,14.06262578125,1.4779844015322396e-15,0.00046586582459583913,4.8962578729617694e-20,0.011897357846348464,0.0011442636542508416,0.00014154712372406938,1.3093393104394894e-06,6.940839898561503,0.6048742006693109,83.08324293763236,59.295902072311314,1
43,14.051378906250003,1.4172690798730514e-15,0.00046549323879447436,4.695120519025546e-20,0.011890561413752231,0.0011433553609831455,0.00014138545073421346,1.307261481488899e-06,6.945038097874247,0.21211468891527238,83.13924865739776,80.43578262092831,1
44,14.063217968750001,1.3340023530261647e-15,0.0004658854425478699,4.4192750050558694e-20,0.01189884158184661,0.0011258231895729992,0.00014158243098988193,1.2674778541803213e-06,6.94336002865862,0.9147857508823267,83.05628267894913,56.50510511077755,1
45,14.086335937500005,1.042568809062061e-15,0.0004646655430479962,3.439118618050672e-20,0.011888864950652637,0.0011611503433162963,0.00014134510981485672,1.348270119783553e-06,6.948641460054143,0.07163086500168744,83.20863845641495,91.59017959579182,1
46,14.108706250000003,1.259409243559162e-15,0.00046540347187860805,4.154409511987999e-20,0.011889186110709124,0.0011567973761838933,0.00014135274637507874,1.3381801695459397e-06,6.948548581221059,0.08546850520589391,83.20520817702194,96.22612548787573,1
47,14.064522656250002,1.4406878467987383e-15,0.00046592866415722526,4.772702069829518e-20,0.011899142570287867,0.0011338857819828397,0.00014158959390803694,1.285696966582836e-06,6.938845327969602,0.7423269463092298,83.04759491622858,58.78861657535776,1
48,14.052734375,1.1518563880486e-15,0.00046553814268203805,3.8158629432472004e-20,0.011899048786088608,0.0011345405083651827,0.00014158736201371679,1.2871821651215273e-06,6.9397164365386645,0.5519294786670732,83.06493070213553,63.16202714045055,1
49,14.09082265625,1.0304257447302234e-15,0.00046679992898197837,3.4135882353747547e-20,0.011907202418520797,0.001132492537963855,0.00014178146943562753,1.2825393485438134e-06,6.939452785684854,0.547609607090393,82.98148811921159,63.72404423051697,1
50,14.092908593749998,1.3079815008865125e-15,0.0004648823550634998,4.3146346722299603e-20,0.01188979932208435,0.0011553986228695441,0.00014136732791943747,1.334945977728839e-06,6.9480305008935925,0.09477890733892039,83.19897132836712,95.68893602933066,1
51,14.061182031249997,1.0477729794899915e-15,0.0004658179961323129,3.471056050785104e-20,0.011904628081507463,0.0011357150167320394,0.00014172016975901605,1.2898485992306567e-06,6.94275329649839,0.8513177314647595,83.03132880563527,63.32143965758921,1
52,14.105271874999998,7.945033519973776e-16,0.00046727860183528783,2.6320259457940028e-20,0.011911579220117343,0.0011649335521009432,0.00014188571951713127,1.357070180810521e-06,6.936850696561306,0.05763394285420275,82.90111459798119,98.91852440941446,1
53,14.073320312500002,1.2784912017949068e-15,0.00046622011238653686,4.235377995742751e-20,0.011902905265707826,0.0011298132500093738,0.0001416791537644151,1.2764779798967437e-06,6.939766417751932,0.9000739846811304,83.02797924831218,58.0965749622615,1
54,14.079480468749995,1.394717674685353e-15,0.00046642418567382213,4.620412358992092e-20,0.011904080388622193,0.0011286309001161676,0.0001417071298987795,1.2738077086970308e-06,6.941027007249004,0.9315807331410224,83.02337365781142,61.4090497498416,1
55,14.074775,1.4641066137244252e-15,0.00046626830318690786,4.8502836206334894e-20,0.011901209986027495,0.001131327082014102,0.0001416387991315206,1.2799009664985428e-06,6.940715827626944,0.9010090549265919,83.03589645053593,54.354804592258176,1
56,14.015080468750002,1.556046957951196e-15,0.00046628341047842437,5.176986918026403e-20,0.011908467915687717,0.0011534345155988304,0.00014181160809896375,1.3304111817747084e-06,6.93555966461643,0.12336056910698405,82.92625786566245,85.05881076631775,1
57,14.076390625,1.0096090630185017e-15,0.0004663218255151395,3.344626856882335e-20,0.011903161809595766,0.0011322052436742174,0.00014168526106541916,1.281888713803394e-06,6.941413741036973,0.9266817793921336,83.03897207310482,59.74440116051006,1
58,14.086577343749996,1.2993078835066285e-15,0.0004646735063087579,4.2860230364724677e-20,0.011890777043441984,0.0011507759602273143,0.0001413905786968469,1.3242853106370971e-06,6.947306786147507,0.10833536177446501,83.1802885952578,94.69176878527256,1
59,14.104078906249999,1.4536982728685643e-15,0.0004672390812379911,4.81580293138728e-20,0.011910319913991616,0.0011602667132857706,0.00014185572045362526,1.3462188459589643e-06,6.938062189770457,0.045376693633697396,82.91284305968256,98.40164880060048,1
60,14.119303125000005,1.4085954624931674e-15,0.0004657530306778824,4.6465296470168806e-20,0.011895376145964106,0.0011367540143676167,0.00014149997365397188,1.292209689180892e-06,6.941845876698768,0.5267370579534435,83.07521380317145,69.73487915979878,1
61,14.108706249999997,1.231653667943533e-15,0.0004654034718786079,4.0628522775640213e-20,0.011888978257584514,0.0011576215401574138,0.0001413478040093173,1.3400876302364229e-06,6.948802241011111,0.08279613316853122,83.20979647009283,96.68076188427082,1
62,14.055719531250004,1.2958384365546749e-15,0.00046563703475949127,4.2928458111531005e-20,0.011894904196035878,0.0011457494803082825,0.00014148874583287194,1.3127418716266992e-06,6.941479903205751,0.42773568236451515,83.09764420208965,64.59375081407084,1
63,14.090664843750003,1.0547118733938987e-15,0.00046679470097893075,3.4940431769492436e-20,0.011907226474981854,0.001131766826461017,0.0001417820423265088,1.2808961494776419e-06,6.939176650028783,0.5795107731672323,82.9810985548611,63.00192086171724,1
64,14.034792968749997,1.2299189444675562e-15,0.0004649437808503941,4.074468112593773e-20,0.01189704388614091,0.0011308365212396125,0.0001415396532287628,1.2787912377693088e-06,6.940903835356058,0.47770691031543777,83.07089764451632,66.29123675645573,1
65,1.1081171875000002,4.683753385137379e-17,0.00042950278585271326,1.8154082888129376e-20,0.011213216116120065,0.0015410436022376566,0.00012573621566681475,2.3748153839976127e-06,7.123613246753283,4.669396030091367,89.02977039344356,204.42618015750645,0
66,1.07323671875,1.2663481374630692e-16,0.00041598322432170545,4.9083261141979425e-20,0.011010550162932047,0.0017293744444834265,0.00012123221489044294,2.9907359692323597e-06,7.26038514791104,-0.02744572772756796,91.77536065204204,193.62987029606836,0
67,1.0214125000000005,1.5699247457590104e-16,0.0004167329661362711,6.405241720762996e-20,0.010994201024052266,0.0016855259433040655,0.00012087245615727187,2.84099770555106e-06,7.185480484767563,1.6472328253019548,90.36683951854664,181.26762098856162,0
68,0.87935234375,7.892991815694472e-17,0.0004260428022044574,3.824123941712438e-20,0.011187045479009252,0.001731824146535725,0.00012514998654942133,2.9992148745241922e-06,7.238463154003319,2.586040554476122,90.91509187929762,171.82638874990622,0
69,0.8552742187500002,9.540979117872439e-17,0.00041437704396802335,4.62256740206998e-20,0.011002207943664804,0.0016604844813003622,0.00012104857963564091,2.757208712639333e-06,7.165525425904634,4.126500561003387,90.99752079558783,180.9481465938195,0
70,0.72375078125,5.377642775528102e-17,0.0004007479408914729,2.9776538070476756e-20,0.010806237940422575,0.001868684730105697,0.00011677477842502832,3.4919826205302022e-06,7.301493927178723,0.8073582495234671,93.99005685145914,188.70287301393594,0
71,0.5580632812500002,-8.239936510889834e-18,0.0003932792679704018,-5.806861529873033e-21,0.010620642555601481,0.0018946180281460934,0.00011279804829385317,3.5895774725761907e-06,7.301228132998038,2.6971885087618714,95.86861665003956,163.38937038521607,0
72,0.50659765625,2.6454533008646308e-17,0.0003927113614341085,2.0507389929183184e-20,0.010636622306016428,0.0018496806825166725,0.00011313773408084624,3.421318627275344e-06,7.333976084068225,4.237786300208856,96.49199945543488,154.12693846923028,0
73,4.92279921875,5.152128723651117e-16,0.00044895569710442314,4.698703806339368e-20,0.01153381889727962,0.001295355670429533,0.00013302897835524446,1.6779463129139449e-06,6.931694058256017,0.749561837101006,83.43303027698734,100.77107817683296,0
74,94.01479218749999,8.736934786757189e-15,0.0004735522018601629,4.4007912047776866e-20,0.012069280014636087,0.0010244715904940797,0.00014566752007169406,1.0495420397294692e-06,6.940824454041522,-0.008395678181328055,82.8135902303735,28.531565899295583,0
